code,name,流通市值,市盈率,昨收,昨高,昨低,涨停次数,连板次数,industry,industry_sub,可能退市,营业收入,净利润,融资融券,zhuan,债券代码
600352,浙江龙盛,33671984751.0,18.66,9.93,10.02,9.77,0.0,0.0,化学制品,纺织化学用品,0,153.0310550159,3326554270.16,1.0,,
002440,闰土股份,6151336282.0,34.93,6.38,6.45,6.31,0.0,0.0,化学制品,纺织化学用品,0,55.8846472397,630379725.73,0.0,,
603980,吉华集团,2707333440.0,13.53,3.9,3.92,3.83,3.0,0.0,化学制品,纺织化学用品,1,16.91279147,-213859472.99,0.0,,
605566,福莱蒽特,991001635.0,39.42,15.86,16.02,15.74,4.0,0.0,化学制品,纺织化学用品,0,9.1644636688,27892419.36,0.0,,
002054,德美化工,2013729874.0,30.95,5.16,5.24,5.03,2.0,0.0,化学制品,纺织化学用品,0,30.7728534777,77474233.18,0.0,,
603172,万丰股份,726660800.0,73.77,13.75,13.9,13.43,10.0,4.0,化学制品,纺织化学用品,0,5.0356162915,68405420.56,1.0,,
603790,雅运股份,1840883200.0,21.11,9.36,9.42,9.16,10.0,4.0,化学制品,纺织化学用品,0,7.7395374157,41560065.28,0.0,,
603360,百傲化学,8930663940.0,27.16,17.75,18.18,17.31,5.0,1.0,化学制品,农药,0,10.6566065985,402565517.91,0.0,,
002734,利民股份,2614809203.0,46.53,7.74,7.8,7.5,4.0,1.0,化学制品,农药,0,42.2393696412,227381350.78,0.0,1.0,128144.0
600486,扬农化工,23446951298.0,15.51,57.6,58.82,57.53,0.0,0.0,化学制品,农药,0,114.776903611,1795653204.14,1.0,,
002215,诺 普 信,7026984208.0,8.05,8.44,8.58,8.3,1.0,0.0,化学制品,农药,0,41.195378854,327177415.57,0.0,,
002749,国光股份,5570889410.0,14.2,12.36,12.48,12.1,3.0,0.0,化学制品,农药,0,18.5979587777,320730955.09,0.0,,
600731,湖南海利,3080064311.0,15.25,5.35,5.39,5.27,0.0,0.0,化学制品,农药,0,23.743513766,374460345.69,0.0,,
603639,海利尔,4238825710.0,13.09,11.83,12.07,11.78,1.0,0.0,化学制品,农药,0,43.9844007242,473202442.19,1.0,,
603086,先达股份,1869696515.0,182.9,4.2,4.22,4.08,1.0,0.0,化学制品,农药,0,24.8248507264,381006130.23,0.0,,
002258,利尔化学,6840726953.0,36.87,8.02,8.05,7.76,1.0,0.0,化学制品,农药,0,78.5060749562,2024970762.16,0.0,,
002391,长青股份,2325245263.0,83.81,4.87,4.88,4.77,0.0,0.0,化学制品,农药,0,36.1447768362,263555171.63,0.0,,
003042,中农联合,1688869779.0,-29.0,14.18,14.96,14.08,22.0,7.0,化学制品,农药,0,16.8090515451,73137854.07,0.0,,
002250,联化科技,5262703000.0,186.86,5.36,5.44,5.29,1.0,0.0,化学制品,农药,0,64.4215283302,736165787.87,0.0,,
600389,江山股份,6382233000.0,18.68,13.58,13.86,13.5,1.0,0.0,化学制品,农药,0,50.856963472,1863624870.24,1.0,,
603599,广信股份,10777589045.0,13.07,11.27,11.58,11.02,2.0,0.0,化学制品,农药,0,58.6756271495,2377537832.83,1.0,,
603810,丰山集团,1538429405.0,-34.36,8.96,9.0,8.72,11.0,3.0,化学制品,农药,0,11.9637356589,99034847.52,0.0,1.0,113649.0
603585,苏利股份,2061026221.0,162.03,11.2,11.26,11.01,1.0,0.0,化学制品,农药,0,19.5820846185,388889340.83,0.0,1.0,113640.0
000553,安道麦A,11669081591.0,-6.98,5.13,5.2,5.06,2.0,1.0,化学制品,农药,0,327.79456,609391000.0,0.0,,
603970,中农立华,3768577879.0,11.92,13.63,13.84,13.48,2.0,0.0,化学制品,农药,0,104.5962143686,247908806.0,0.0,,
001231,农心科技,568755560.0,18.08,15.58,15.75,15.28,3.0,0.0,化学制品,农药,0,6.0570356329,92214617.18,0.0,,
605033,美邦股份,1602120000.0,16.89,11.85,11.96,11.62,0.0,0.0,化学制品,农药,0,6.9902690452,145088329.38,0.0,,
002513,蓝丰生化,1021324521.0,-5.21,3.75,3.8,3.66,12.0,1.0,化学制品,农药,1,17.4162840717,-320692500.57,0.0,,
002942,新农股份,1877384753.0,15.34,13.22,13.26,12.92,5.0,0.0,化学制品,农药,0,8.210322786,101410374.57,0.0,,
002496,辉丰股份,2575422699.0,47.28,2.01,2.04,1.99,8.0,2.0,化学制品,农药,1,2.3111096707,-373507047.48,0.0,,
003002,壶化股份,3247851120.0,28.4,19.83,20.48,19.21,3.0,0.0,化学制品,民爆用品,0,13.1387049511,215670400.96,0.0,,
002683,广东宏大,16067171721.0,22.39,24.28,24.66,23.5,5.0,1.0,化学制品,民爆用品,0,115.4260405743,972315936.81,0.0,,
002096,易普力,6227480664.0,22.53,13.25,13.65,12.63,3.0,0.0,化学制品,民爆用品,0,84.2774359449,675453634.06,0.0,,
002360,同德化工,1680707932.0,22.48,4.96,4.98,4.85,2.0,0.0,化学制品,民爆用品,0,9.6408130624,439203603.12,0.0,,
603977,国泰集团,6777748343.0,24.83,12.4,12.84,12.15,3.0,0.0,化学制品,民爆用品,0,25.4100687475,351772107.62,0.0,,
002783,凯龙股份,2754116556.0,30.75,8.11,8.19,7.96,5.0,1.0,化学制品,民爆用品,0,37.787578332,246946149.8,0.0,,
002226,江南化工,11708056902.0,14.01,4.42,4.48,4.36,1.0,0.0,化学制品,民爆用品,0,88.9476305552,999582146.83,0.0,,
002917,金奥博,2350117984.0,21.86,8.88,9.04,8.61,4.0,0.0,化学制品,民爆用品,0,15.0726919741,106823511.66,0.0,,
002246,北化股份,5611135595.0,80.94,11.26,11.46,10.4,12.0,2.0,化学制品,民爆用品,0,21.5922265905,88888352.62,0.0,,
002037,保利联合,3745258801.0,-36.01,8.25,8.67,8.13,14.0,3.0,化学制品,民爆用品,1,67.7735890886,-851137524.7,0.0,,
002827,高争民爆,7214610593.0,65.53,33.0,34.19,30.41,20.0,4.0,化学制品,民爆用品,0,15.5262346802,122180792.93,0.0,,
000902,新洋丰,15644688811.0,11.64,13.27,13.59,13.13,1.0,0.0,化学制品,复合肥,0,150.9986897101,1352500983.84,0.0,1.0,127031.0
002588,史丹利,8125884035.0,8.99,7.32,7.43,7.25,2.0,0.0,化学制品,复合肥,0,99.9134952379,722504806.41,0.0,,
002539,云图控股,7444870706.0,11.22,8.08,8.17,7.77,1.0,0.0,化学制品,复合肥,0,217.6721693783,1491740041.61,0.0,,
002538,司尔特,4728698927.0,14.42,5.62,5.65,5.42,0.0,0.0,化学制品,复合肥,0,39.1321874224,530569476.92,0.0,,
002999,天禾股份,1981289075.0,63.98,5.53,5.58,5.45,12.0,4.0,化学制品,复合肥,0,155.1147244693,146763754.42,0.0,,
002170,芭田股份,4703027938.0,19.64,6.32,6.47,6.26,4.0,1.0,化学制品,复合肥,0,32.4352717367,259750267.3,0.0,,
002470,金正大,5224341573.0,15.51,1.53,1.55,1.49,4.0,0.0,化学制品,复合肥,1,85.4894036392,-979672760.05,0.0,,
002312,川发龙蟒,17321996528.0,31.79,10.58,10.69,9.75,6.0,2.0,化学制品,磷肥及磷化工,0,77.0816415579,1064560993.84,0.0,,
600096,云天化,40795471333.0,7.18,22.9,23.52,22.61,0.0,0.0,化学制品,磷肥及磷化工,0,690.6021263449,7045670057.1,1.0,,
603077,和邦生物,18369000474.0,47.77,1.98,2.0,1.93,1.0,0.0,化学制品,磷肥及磷化工,1,88.2410781182,3810238934.75,1.0,,
600141,兴发集团,24569479541.0,15.26,22.5,22.69,22.14,0.0,0.0,化学制品,磷肥及磷化工,0,281.0534580886,6796391900.96,1.0,1.0,110089.0
002895,川恒股份,11420069838.0,16.21,20.56,20.82,19.92,6.0,0.0,化学制品,磷肥及磷化工,0,43.1950840675,788890944.27,0.0,1.0,127043.0
600470,六国化工,2441088000.0,41.56,4.57,4.62,4.5,3.0,0.0,化学制品,磷肥及磷化工,0,69.327992568,275488823.2,1.0,,
600331,宏达股份,13553440000.0,116.15,7.11,7.11,6.65,9.0,1.0,化学制品,磷肥及磷化工,0,30.2565831937,60257438.4,1.0,,
000422,湖北宜化,13699445118.0,13.64,13.08,13.32,12.88,6.0,1.0,化学制品,磷肥及磷化工,0,170.4203726576,2729482975.33,0.0,,
600078,澄星股份,3909179880.0,-116.97,5.92,6.15,5.85,2.0,0.0,化学制品,磷肥及磷化工,0,31.0096814869,780363600.64,0.0,,
603505,金石资源,16933622524.0,50.52,25.3,25.58,24.86,2.0,0.0,化学制品,氟化工,0,18.958772383,375964296.75,1.0,,
600160,巨化股份,57720571212.0,34.6,19.72,20.07,19.33,4.0,0.0,化学制品,氟化工,0,206.5521690369,2396311619.64,1.0,,
603379,三美股份,20328951932.0,26.49,30.13,30.88,29.92,8.0,0.0,化学制品,氟化工,0,33.3378823924,485573196.04,1.0,,
600378,昊华科技,28439499751.0,46.75,28.52,29.06,28.03,4.0,2.0,化学制品,氟化工,0,78.5237938079,1169911474.11,1.0,,
002326,永太科技,8240725925.0,125.97,9.03,9.18,8.95,6.0,1.0,化学制品,氟化工,0,41.2804082094,659609481.4,0.0,,
605020,永和股份,7115668329.0,31.76,17.11,17.45,16.85,3.0,0.0,化学制品,氟化工,0,43.688000011,300365453.14,1.0,1.0,111007.0
002407,多氟多,13795617136.0,108.08,11.4,11.58,11.22,6.0,2.0,化学制品,氟化工,0,119.3663850281,2022716804.3,0.0,,
002915,中欣氟材,3131007233.0,-76.41,10.12,10.3,9.99,12.0,2.0,化学制品,氟化工,0,13.4352806838,187516854.29,0.0,,
600299,安迪苏,30975959703.0,25.49,11.27,11.49,11.19,1.0,0.0,化学制品,食品及饲料添加剂,0,131.83748624,1249842814.0,1.0,,
600873,梅花生物,29726058775.0,10.08,10.0,10.12,9.89,1.0,0.0,化学制品,食品及饲料添加剂,0,277.6061225907,4406312397.53,1.0,,
002562,兄弟科技,2693870527.0,144.66,4.03,4.17,3.77,6.0,0.0,化学制品,食品及饲料添加剂,0,28.2116574557,305525645.96,0.0,,
603020,爱普股份,2770809106.0,22.31,7.1,7.2,6.94,0.0,0.0,化学制品,食品及饲料添加剂,0,27.8317009526,124646803.75,0.0,,
002597,金禾实业,13322617789.0,27.12,23.23,23.57,22.74,3.0,0.0,化学制品,食品及饲料添加剂,0,53.1111585662,1694599862.5,0.0,,
600866,星湖科技,7099993338.0,10.5,5.91,5.97,5.83,9.0,3.0,化学制品,食品及饲料添加剂,0,173.737278833,1182985176.9,1.0,,
603079,圣达生物,2026877263.0,61.44,11.72,11.88,11.48,15.0,5.0,化学制品,食品及饲料添加剂,0,7.2740572798,30440572.18,0.0,,
605077,华康股份,4365853416.0,16.24,14.46,14.94,14.1,1.0,0.0,化学制品,食品及饲料添加剂,0,27.8269553276,372384301.73,0.0,1.0,111018.0
603968,醋化股份,1999814400.0,-22.93,9.48,9.64,9.35,4.0,0.0,化学制品,食品及饲料添加剂,0,30.0833656247,401491394.88,0.0,,
603739,蔚蓝生物,3018634371.0,51.42,11.37,11.47,11.13,12.0,7.0,化学制品,食品及饲料添加剂,0,11.9890210315,102857240.43,0.0,,
605016,百龙创园,6012637904.0,25.14,17.82,18.2,17.58,3.0,0.0,化学制品,食品及饲料添加剂,0,8.6825972958,192995673.37,0.0,,
000893,亚钾国际,14913465419.0,31.6,17.65,18.54,17.6,3.0,1.0,化学制品,钾肥,0,38.9759733218,2027870473.53,0.0,,
000792,盐湖股份,97953192575.0,22.14,17.27,17.63,17.15,1.0,0.0,化学制品,钾肥,0,215.7850436118,19678035954.51,0.0,,
002545,东方铁塔,7526890295.0,15.05,6.46,6.52,6.36,1.0,0.0,化学制品,钾肥,0,40.0441596284,821737860.37,0.0,,
000408,藏格矿业,41359554055.0,15.94,27.22,27.89,27.13,0.0,0.0,化学制品,钾肥,0,52.2572116341,5654872860.71,0.0,,
603010,万盛股份,4833315634.0,39.01,9.16,9.3,9.1,1.0,0.0,化学制品,其他化学制品,0,28.5020438477,341374723.81,1.0,,
603722,阿科力,3297656250.0,831.51,36.17,36.63,35.7,7.0,0.0,化学制品,其他化学制品,0,5.3676398064,119553525.66,0.0,,
002637,赞宇科技,4077480212.0,23.7,8.8,8.98,8.77,0.0,0.0,化学制品,其他化学制品,0,96.1172287537,45552944.71,0.0,,
603822,嘉澳环保,2456891834.0,-17.67,34.89,35.06,34.1,6.0,1.0,化学制品,其他化学制品,0,26.6610274263,5210888.97,0.0,,
002810,山东赫达,4550430488.0,19.6,14.2,14.43,13.91,3.0,0.0,化学制品,其他化学制品,0,15.5622549978,353798901.14,0.0,1.0,127088.0
002648,卫星化学,61571259200.0,14.98,18.12,18.28,17.9,0.0,0.0,化学制品,其他化学制品,0,414.8692212031,4783753675.73,0.0,,
000881,中广核技,5571925419.0,-38.49,6.85,6.92,6.73,6.0,0.0,化学制品,其他化学制品,0,63.5251894455,388129278.78,0.0,,
603181,皇马科技,6081271000.0,15.95,10.57,10.75,10.15,0.0,0.0,化学制品,其他化学制品,0,18.9411329801,477143811.35,1.0,,
002666,德联集团,1880620164.0,32.57,4.08,4.18,3.96,0.0,0.0,化学制品,其他化学制品,0,56.9380070461,42014747.58,0.0,,
600273,嘉化能源,11017078039.0,10.4,7.62,7.69,7.5,0.0,0.0,化学制品,其他化学制品,0,87.7413240576,1597382269.66,1.0,,
603948,建业股份,3054796340.0,11.79,18.28,18.8,17.76,4.0,1.0,化学制品,其他化学制品,0,26.4967278119,390239316.01,0.0,,
603867,新化股份,4327993174.0,14.7,24.29,24.3,22.98,1.0,0.0,化学制品,其他化学制品,0,25.9660355977,369608637.86,1.0,1.0,113663.0
002669,康达新材,2811146864.0,-25.02,8.88,9.14,8.78,6.0,1.0,化学制品,其他化学制品,0,27.9252502471,50682135.13,0.0,,
600500,中化国际,16247854071.0,659.89,4.26,4.32,4.21,1.0,0.0,化学制品,其他化学制品,0,542.7229176553,2180466745.04,1.0,,
603681,永冠新材,2475145375.0,14.47,12.04,12.17,11.93,5.0,1.0,化学制品,其他化学制品,0,54.5656352874,227126372.84,1.0,1.0,113653.0
001218,丽臣实业,1186272927.0,19.74,15.15,15.21,14.85,1.0,0.0,化学制品,其他化学制品,0,32.4915329423,135720525.42,0.0,,
603916,苏博特,3349896610.0,32.37,7.92,7.96,7.6,2.0,0.0,化学制品,其他化学制品,0,35.8211861881,358136390.34,1.0,1.0,113650.0
002971,和远气体,2906995661.0,42.61,20.62,21.0,19.32,3.0,1.0,化学制品,其他化学制品,0,16.5455535266,83778642.5,0.0,,
603125,常青科技,1258548090.0,24.4,17.25,17.6,17.07,5.0,2.0,化学制品,其他化学制品,0,10.1901183761,212572316.87,1.0,,
002453,华软科技,3201002161.0,-35.6,4.8,4.88,4.67,9.0,2.0,化学制品,其他化学制品,1,5.5133993222,-185547235.63,0.0,,
603217,元利科技,3120245024.0,14.63,14.45,14.63,14.26,5.0,1.0,化学制品,其他化学制品,0,21.8129729519,469325022.04,0.0,,
603065,宿迁联盛,1644190084.0,64.78,8.03,8.08,7.89,9.0,5.0,化学制品,其他化学制品,0,14.1735950453,246334520.52,0.0,,
002430,杭氧股份,21209554625.0,24.55,21.1,21.61,20.52,6.0,2.0,化学制品,其他化学制品,0,133.0899975489,1283547662.26,0.0,1.0,127064.0
002809,红墙股份,1055016327.0,28.91,7.63,7.72,7.4,0.0,0.0,化学制品,其他化学制品,0,7.6080163659,89945884.14,0.0,1.0,127094.0
603683,晶华新材,2256660040.0,27.76,8.45,8.52,8.25,3.0,0.0,化学制品,其他化学制品,0,15.5856640838,67496201.36,0.0,,
002591,恒大高新,1084071816.0,58.19,4.83,4.84,4.64,10.0,3.0,化学制品,其他化学制品,1,4.0406985164,-41377186.73,0.0,,
002802,洪汇新材,1670235593.0,30.92,9.2,9.23,8.72,6.0,2.0,化学制品,其他化学制品,0,3.727855576,84550654.57,0.0,,
603051,鹿山新材,1517420142.0,45.52,27.81,28.25,27.48,14.0,2.0,化学制品,其他化学制品,0,29.5057149258,74849410.01,1.0,1.0,113668.0
600727,鲁北化工,3842363191.0,13.12,6.86,6.94,6.7,7.0,2.0,化学制品,其他化学制品,0,49.9415327673,157147098.96,0.0,,
603255,鼎际得,1723177043.0,361.93,26.9,27.33,26.66,11.0,2.0,化学制品,其他化学制品,0,7.5656920096,110109653.2,0.0,,
002455,百川股份,3954227401.0,22.72,7.6,7.91,7.51,13.0,5.0,化学制品,其他化学制品,0,41.1249055483,129560507.52,0.0,1.0,127075.0
000912,泸天化,6648320000.0,24.84,4.45,4.5,4.33,1.0,0.0,化学制品,氮肥,0,64.1823461165,366545452.49,0.0,,
000731,四川美丰,4090629239.0,12.29,7.94,8.0,7.22,0.0,0.0,化学制品,氮肥,0,41.7412574267,735172693.63,0.0,,
600426,华鲁恒升,52321094691.0,11.8,23.13,23.36,22.9,0.0,0.0,化学制品,氮肥,0,272.5988688551,6287522851.21,1.0,,
600227,赤天化,2441322935.0,-44.01,1.93,1.97,1.9,9.0,1.0,化学制品,氮肥,1,22.4577903725,-123977530.53,0.0,,
600691,阳煤化工,5202533235.0,-9.08,2.07,2.1,2.04,9.0,0.0,化学制品,氮肥,0,136.20796086,13675785.55,1.0,,
002319,乐通股份,1970000000.0,-57.55,9.12,9.29,8.98,3.0,1.0,化学制品,涂料油墨,0,3.8657509405,3633552.03,0.0,,
000565,渝三峡Ａ,2128937800.0,53.03,5.31,5.31,4.78,4.0,0.0,化学制品,涂料油墨,0,5.0020180524,52445355.59,0.0,,
603823,百合花,4015777794.0,20.35,9.72,9.98,9.42,13.0,5.0,化学制品,涂料油墨,0,22.8393166379,219293247.47,0.0,,
603110,东方材料,2310082883.0,203.3,14.03,14.28,12.55,9.0,1.0,化学制品,涂料油墨,0,3.9358250063,52015732.19,0.0,,
603192,汇得科技,2153493339.0,24.79,14.75,14.94,14.19,3.0,0.0,化学制品,聚氨酯,0,27.1189887677,63875837.77,0.0,,
600230,沧州大化,4495616623.0,77.13,10.86,10.97,10.71,4.0,0.0,化学制品,聚氨酯,0,48.6712970809,421180524.51,1.0,,
002165,红 宝 丽,2721334315.0,36.36,3.64,3.66,3.54,4.0,1.0,化学制品,聚氨酯,0,26.4710987988,38273708.09,0.0,,
603041,美思德,1888252705.0,16.66,10.23,10.3,9.93,2.0,1.0,化学制品,聚氨酯,0,5.0100615354,109788850.98,0.0,,
600309,万华化学,271305505953.0,16.59,78.84,80.18,78.67,0.0,0.0,化学制品,聚氨酯,0,1753.6093566836,18299805216.85,1.0,,
002497,雅化集团,11283241387.0,60.4,10.16,10.43,9.47,1.0,0.0,化学制品,小金属,0,118.9525690492,4631106348.79,0.0,,
603725,天安新材,1869008074.0,18.64,6.42,6.5,6.27,8.0,2.0,化学制品,瓷砖地板,0,31.4177554953,154587512.85,0.0,,
002443,金洲管道,3682734395.0,18.39,6.8,6.83,6.4,3.0,0.0,钢铁,特钢,0,57.4318423317,318456561.76,0.0,,
002318,久立特材,20279143223.0,16.11,22.19,22.6,21.45,0.0,0.0,钢铁,特钢,0,85.6841474502,1491766482.8,0.0,,
600399,抚顺特钢,12463672000.0,27.34,6.44,6.46,6.25,3.0,0.0,钢铁,特钢,0,85.7458600296,362338720.59,1.0,,
000825,太钢不锈,21702704103.0,78.21,3.74,3.77,3.65,1.0,0.0,钢铁,特钢,0,1056.1779141548,145130988.59,0.0,,
600507,方大特钢,9553465986.0,29.33,4.19,4.25,4.05,0.0,0.0,钢铁,特钢,0,265.0730741909,896439943.41,1.0,,
002478,常宝股份,3762288824.0,7.23,5.1,5.15,5.05,3.0,1.0,钢铁,特钢,0,66.607902736,805299814.04,0.0,,
000708,中信特钢,65209264448.0,11.96,12.54,12.66,12.36,0.0,0.0,钢铁,特钢,0,1140.1879918796,7109268599.8,0.0,1.0,127056.0
603995,甬金股份,7169751802.0,8.38,19.12,19.35,18.58,2.0,0.0,钢铁,特钢,0,398.7381698521,618226585.18,1.0,1.0,113636.0
603191,望变电气,2410372730.0,61.81,12.83,12.97,11.9,5.0,0.0,钢铁,特钢,0,27.1778884814,293607949.55,1.0,,
600117,西宁特钢,8398196331.0,-14.3,2.49,2.59,2.41,3.0,0.0,钢铁,特钢,0,49.390909083,1252609889.8,0.0,,
002075,沙钢股份,12548661382.0,60.31,5.84,5.99,5.76,8.0,0.0,钢铁,特钢,0,153.592868502,801852931.75,0.0,,
000778,新兴铸管,15935775110.0,19.08,3.96,4.02,3.9,1.0,0.0,钢铁,普钢,0,432.5347782232,1918286937.92,0.0,,
600282,南钢股份,27989513190.0,11.35,4.66,4.73,4.54,1.0,0.0,钢铁,普钢,0,725.4278059651,2323538242.46,1.0,,
000959,首钢股份,21864405854.0,33.08,3.3,3.32,3.22,1.0,0.0,钢铁,普钢,0,1137.6144363343,1509415399.52,0.0,,
000709,河钢股份,22531199028.0,27.27,2.14,2.18,2.09,1.0,0.0,钢铁,普钢,0,1227.4394891848,1579846258.84,0.0,,
600782,新钢股份,10663760785.0,-70.65,3.67,3.75,3.46,0.0,0.0,钢铁,普钢,0,711.4297894366,1048860401.33,1.0,,
601686,友发集团,8250806544.0,37.47,5.63,5.67,5.56,0.0,0.0,钢铁,普钢,0,609.1821818136,571995979.58,0.0,1.0,113058.0
000898,鞍钢股份,18938309131.0,-4.15,2.34,2.38,2.29,1.0,0.0,钢铁,普钢,0,1135.02,186000000.0,0.0,,
600808,马钢股份,13367762657.0,-7.58,2.22,2.25,2.18,0.0,0.0,钢铁,普钢,1,989.37969364,-819853720.0,1.0,,
600022,山东钢铁,15085377871.0,-7.79,1.39,1.41,1.34,0.0,0.0,钢铁,普钢,1,904.750618437,1417464795.09,1.0,,
600019,宝钢股份,142513631776.0,15.77,6.72,6.81,6.59,1.0,0.0,钢铁,普钢,0,3448.680732842,14028915936.76,1.0,,
600126,杭钢股份,14049106585.0,-192.78,4.04,4.09,3.95,3.0,1.0,钢铁,普钢,0,558.2662092099,480099038.47,1.0,,
601005,重庆钢铁,11146031839.0,-8.61,1.38,1.38,1.23,5.0,1.0,钢铁,普钢,1,393.1814248209,-1019409354.34,1.0,,
600010,包钢股份,53230134806.0,354.92,1.63,1.66,1.61,2.0,0.0,钢铁,普钢,1,705.6538859927,29604240.56,1.0,,
600581,八一钢铁,4905273184.0,-3.42,3.25,3.28,3.11,2.0,0.0,钢铁,普钢,1,229.709563514,-1168100936.15,1.0,,
600307,酒钢宏兴,8893967542.0,-4.59,1.41,1.41,1.34,1.0,0.0,钢铁,普钢,1,394.5223407293,-1050015435.8,1.0,,
603878,武进不锈,3315906254.0,11.85,5.6,5.65,5.46,2.0,0.0,钢铁,普钢,0,35.1551735247,351616770.56,0.0,1.0,113671.0
601003,柳钢股份,7739635464.0,71.48,3.03,3.06,2.93,3.0,0.0,钢铁,普钢,1,796.6457090461,-1306341914.77,1.0,,
000761,本钢板材,12014646933.0,-4.29,3.36,3.42,3.2,4.0,0.0,钢铁,普钢,1,578.1496935165,-1206051719.86,0.0,1.0,127018.0
600569,安阳钢铁,4796943715.0,-1.9,1.66,1.66,1.59,4.0,1.0,钢铁,普钢,1,421.5090467937,-1577915672.31,1.0,,
000932,华菱钢铁,30121263102.0,11.31,4.41,4.46,4.26,1.0,0.0,钢铁,普钢,0,1644.6525513263,7674822355.46,0.0,,
600231,凌钢股份,5048330923.0,-4.84,1.75,1.78,1.7,4.0,0.0,钢铁,普钢,1,203.2098187383,-681174235.8,1.0,1.0,110070.0
002110,三钢闽光,7991660787.0,-17.22,3.26,3.29,3.16,1.0,0.0,钢铁,普钢,0,479.4082408651,150025073.47,0.0,,
000717,中南股份,6931278182.0,-7.72,2.55,2.59,2.46,10.0,6.0,钢铁,普钢,0,390.141578585,49025435.89,0.0,,
600516,方大炭素,21096084728.0,61.29,5.11,5.25,5.09,0.0,0.0,钢铁,冶钢原料,0,51.3190884335,933640487.23,1.0,,
001203,大中矿业,10909695524.0,14.49,8.49,8.58,8.31,4.0,1.0,钢铁,冶钢原料,0,40.0345718252,1141013698.83,0.0,1.0,127070.0
000629,钒钛股份,26115145223.0,96.13,2.78,2.85,2.63,3.0,0.0,钢铁,冶钢原料,0,143.8013806421,1365718140.75,0.0,,
000655,金岭矿业,3572041380.0,22.36,5.92,5.98,5.74,2.0,0.0,钢铁,冶钢原料,0,14.5408383463,240120293.61,0.0,,
600295,鄂尔多斯,18846997463.0,13.26,9.53,9.61,9.31,1.0,0.0,钢铁,冶钢原料,0,305.5363027286,6675956069.51,1.0,,
600382,广东明珠,2666527062.0,44.36,3.7,3.73,3.65,1.0,0.0,钢铁,冶钢原料,0,6.8236751907,292222782.78,0.0,,
601121,宝地矿业,2306600000.0,23.61,6.08,6.13,5.86,10.0,6.0,钢铁,冶钢原料,0,8.6618327819,233700954.97,0.0,,
000923,河钢资源,9594246739.0,10.44,15.11,15.38,14.88,5.0,0.0,钢铁,冶钢原料,0,58.6676958211,1268922785.5,0.0,,
